Tipo de movimiento;Fecha evento;Municipio;Latitud (°);Longitud (°);Fuente
Caida;1/02/2022;MACHETÁ;5.075;-73.582;Catalogo SIMMA
Deslizamiento;1/02/2022;MACHETÁ;5.075;-73.584;Catalogo SIMMA
Caida;1/02/2022;FUSAGASUGÁ;4.368;-74.383;Catalogo SIMMA
Caida;1/02/2022;LA VEGA;4.908564;-74.302855;Catalogo SIMMA
Deslizamiento;1/02/2022;MACHETÁ;5.087;-73.628;Catalogo SIMMA
Deslizamiento;24/08/2021;MACHETÁ;5.078;-73.558;Catalogo SIMMA
Deslizamiento;24/08/2021;MACHETÁ;5.078;-73.557;Catalogo SIMMA
Deslizamiento;15/06/2021;VILLETA;5.026;-74.529;Catalogo SIMMA
Deslizamiento;7/06/2021;YACOPÍ;5.415;-74.39;Catalogo SIMMA
Deslizamiento;7/06/2021;YACOPÍ;5.415;-74.399;Catalogo SIMMA
Deslizamiento;7/06/2021;YACOPÍ;5.415;-74.397;Catalogo SIMMA
Caida;31/05/2021;COGUA;5.049722;-73.965;Catalogo SIMMA
Deslizamiento;25/12/2020;VILLETA;4.997;-74.472;Catalogo SIMMA
Deslizamiento;20/12/2020;PUERTO SALGAR;5.492;-74.604;Catalogo SIMMA
Deslizamiento;20/12/2020;PUERTO SALGAR;5.473;-74.599;Catalogo SIMMA
Deslizamiento;17/11/2020;MACHETÁ;5.075;-73.583;Catalogo SIMMA
Caida;17/11/2020;LA CALERA;4.673531;-73.995914;Catalogo SIMMA
Volcamiento;16/11/2020;CAPARRAPÍ;5.385;-74.467;Catalogo SIMMA
Deslizamiento;14/11/2020;TENA;4.669;-74.353;Catalogo SIMMA
Deslizamiento;14/11/2020;TENA;4.672927;-74.355125;Catalogo SIMMA
Caida;2/10/2020;MACHETÁ;5.075;-73.585;Catalogo SIMMA
Caida;5/09/2020;MOSQUERA;4.71;-74.238;Catalogo SIMMA
Deslizamiento;5/09/2020;MACHETÁ;5.075;-73.582;Catalogo SIMMA
Caida;31/08/2020;CHOCONTÁ;5.084;-73.737;Catalogo SIMMA
Deslizamiento;20/08/2020;PUERTO SALGAR;5.561;-74.625;Catalogo SIMMA
Deslizamiento;20/08/2020;PUERTO SALGAR;5.627;-74.619;Catalogo SIMMA
Deslizamiento;20/08/2020;PUERTO SALGAR;5.624;-74.62;Catalogo SIMMA
Deslizamiento;4/08/2020;VILLETA;5.013;-74.482;Catalogo SIMMA
Caida;9/07/2020;CAPARRAPÍ;5.297;-74.563;Catalogo SIMMA
Caida;9/07/2020;CAPARRAPÍ;5.374;-74.471;Catalogo SIMMA
Caida;7/07/2020;CAPARRAPÍ;5.388386;-74.461042;Catalogo SIMMA
Caida;26/06/2020;GUAYABETAL;4.201;-73.784;Catalogo SIMMA
Deslizamiento;20/06/2020;MACHETÁ;5.073;-73.588;Catalogo SIMMA
Deslizamiento;19/06/2020;NOCAIMA;5.059165;-74.340598;Catalogo SIMMA
Deslizamiento;10/06/2020;CÁQUEZA;4.414;-73.96;Catalogo SIMMA
Caida;9/06/2020;CÁQUEZA;4.415;-73.956;Catalogo SIMMA
Flujo;2/06/2020;CHAGUANÍ;4.922061;-74.571476;Catalogo SIMMA
Deslizamiento;26/05/2020;MACHETÁ;5.073;-73.588;Catalogo SIMMA
Deslizamiento;30/03/2020;CHOCONTÁ;5.15942;-73.649511;Catalogo SIMMA
Deslizamiento;18/02/2020;LA PEÑA;5.257575;-74.366369;Catalogo SIMMA
Deslizamiento;18/02/2020;LA PEÑA;5.256486;-74.392489;Catalogo SIMMA
Flujo;18/02/2020;LA PEÑA;5.233175;-74.417428;Catalogo SIMMA
Flujo;18/02/2020;NOCAIMA;5.0657;-74.350547;Catalogo SIMMA
Deslizamiento;16/10/2019;CÁQUEZA;4.376836;-73.908303;Catalogo SIMMA
Deslizamiento;10/10/2019;YACOPÍ;5.417739;-74.383864;Catalogo SIMMA
Deslizamiento;27/07/2019;TIBIRITA;5.039525;-73.526328;Catalogo SIMMA
Deslizamiento;27/07/2019;GAMA;4.737956;-73.579761;Catalogo SIMMA
Deslizamiento;13/06/2019;GUADUAS;5.182819;-74.659308;Catalogo SIMMA
Deslizamiento;5/06/2019;GUAYABETAL;4.250842;-73.823981;Catalogo SIMMA
Deslizamiento;26/05/2019;LA PALMA;5.314658;-74.373914;Catalogo SIMMA
Deslizamiento;18/05/2019;GUAYABETAL;4.224675;-73.818031;Catalogo SIMMA
Deslizamiento;17/05/2019;GUAYABETAL;4.202189;-73.786831;Catalogo SIMMA
Deslizamiento;13/05/2019;SOACHA;4.579236;-74.189128;Catalogo SIMMA
Flujo;10/05/2019;GUAYABETAL;4.200369;-73.781511;Catalogo SIMMA
Deslizamiento;21/04/2019;LA PALMA;5.284436;-74.3744;Catalogo SIMMA
Flujo;4/03/2019;LA VEGA;5.026144;-74.324281;Catalogo SIMMA
Caida;19/08/2018;CHOACHÍ;4.563486;-73.975989;Catalogo SIMMA
Caida;4/08/2018;GUAYABETAL;4.201033;-73.747661;Catalogo SIMMA
Deslizamiento;17/07/2018;FUSAGASUGÁ;4.2575;-74.529722;Catalogo SIMMA
Deslizamiento;27/06/2018;QUETAME;4.301644;-73.857089;Catalogo SIMMA
Deslizamiento;22/06/2018;QUETAME;4.303786;-73.858678;Catalogo SIMMA
Deslizamiento;3/06/2018;CAPARRAPÍ;5.351033;-74.491386;Catalogo SIMMA
Deslizamiento;15/05/2018;GIRARDOT;4.270178;-74.863789;Catalogo SIMMA
Deslizamiento;1/05/2018;ARBELÁEZ;4.250139;-74.431392;Catalogo SIMMA
Deslizamiento;2/04/2018;LA PALMA;5.280492;-74.381144;Catalogo SIMMA
Deslizamiento;17/03/2018;ARBELÁEZ;4.2525;-74.528167;Catalogo SIMMA
Flujo;16/03/2018;QUETAME;4.303175;-73.858213;Catalogo SIMMA
Deslizamiento;23/02/2018;LA MESA;4.643406;-74.433011;Catalogo SIMMA
Deslizamiento;8/02/2018;SILVANIA;4.412222;-74.3825;Catalogo SIMMA
Deslizamiento;24/01/2018;GUAYABETAL;4.247787;-73.840785;Catalogo SIMMA
Deslizamiento;24/01/2018;GUAYABETAL;4.257408;-73.752089;Catalogo SIMMA
Flujo;23/01/2018;GUAYABETAL;4.224414;-73.817958;Catalogo SIMMA
Flujo;23/01/2018;CHIPAQUE;4.445025;-74.017078;Catalogo SIMMA
Deslizamiento;23/01/2018;JERUSALÉN;4.633247;-74.60145;Catalogo SIMMA
Flujo;23/01/2018;GUAYABETAL;4.205564;-73.798292;Catalogo SIMMA
Caida;2/01/2018;FUSAGASUGÁ;4.26;-74.535989;Catalogo SIMMA
Flujo;1/01/2018;QUETAME;4.299119;-73.855097;Catalogo SIMMA
Deslizamiento;27/12/2017;LA MESA;4.651062;-74.47344;Catalogo SIMMA
Deslizamiento;23/12/2017;LA MESA;4.648344;-74.431883;Catalogo SIMMA
Caida;17/12/2017;PARATEBUENO;4.672961;-73.208317;Catalogo SIMMA
Deslizamiento;14/12/2017;VIOTÁ;4.436201;-74.486163;Catalogo SIMMA
Deslizamiento;3/12/2017;VIOTÁ;4.436201;-74.486163;Catalogo SIMMA
Deslizamiento;1/12/2017;TENA;4.666407;-74.367906;Catalogo SIMMA
Deslizamiento;1/12/2017;LA MESA;4.651062;-74.47344;Catalogo SIMMA
Deslizamiento;1/12/2017;SILVANIA;4.436995;-74.370276;Catalogo SIMMA
Deslizamiento;29/11/2017;SILVANIA;4.436995;-74.370276;Catalogo SIMMA
Deslizamiento;25/11/2017;LA PALMA;5.332686;-74.408385;Catalogo SIMMA
Deslizamiento;18/11/2017;CAPARRAPÍ;5.381363;-74.521213;Catalogo SIMMA
Deslizamiento;16/11/2017;PULÍ;4.691546;-74.680616;Catalogo SIMMA
Deslizamiento;14/11/2017;PANDI;4.180573;-74.47091;Catalogo SIMMA
Deslizamiento;11/11/2017;SASAIMA;4.946742;-74.41213;Catalogo SIMMA
Deslizamiento;11/11/2017;TENA;4.666407;-74.367906;Catalogo SIMMA
Deslizamiento;11/11/2017;ALBÁN;4.891364;-74.442827;Catalogo SIMMA
Deslizamiento;11/11/2017;VERGARA;5.131123;-74.309665;Catalogo SIMMA
Deslizamiento;8/11/2017;SIBATÉ;4.441225;-74.244569;Catalogo SIMMA
Deslizamiento;7/11/2017;SIBATÉ;4.465983;-74.263342;Catalogo SIMMA
Deslizamiento;2/11/2017;FOSCA;4.31698;-73.952991;Catalogo SIMMA
Deslizamiento;1/11/2017;GUAYABETAL;4.231892;-73.835542;Catalogo SIMMA
Deslizamiento;31/10/2017;EL ROSAL;4.879961;-74.237881;Catalogo SIMMA
Deslizamiento;28/10/2017;GUADUAS;5.173462;-74.640093;Catalogo SIMMA
Deslizamiento;27/10/2017;BELTRÁN;4.791379;-74.715042;Catalogo SIMMA
Deslizamiento;17/10/2017;PAIME;5.387513;-74.164115;Catalogo SIMMA
Deslizamiento;24/09/2017;GUAYABETAL;4.200261;-73.8047;Catalogo SIMMA
Deslizamiento;5/09/2017;CHIPAQUE;4.463445;-74.047356;Catalogo SIMMA
Deslizamiento;19/08/2017;GUADUAS;5.173462;-74.640093;Catalogo SIMMA
Deslizamiento;9/08/2017;GUAYABETAL;4.231892;-73.835542;Catalogo SIMMA
Caida;7/08/2017;CHOACHÍ;4.539036;-73.918289;Catalogo SIMMA
Deslizamiento;5/08/2017;LA CALERA;4.700774;-73.929328;Catalogo SIMMA
Deslizamiento;27/07/2017;JUNÍN;4.704657;-73.691529;Catalogo SIMMA
Deslizamiento;17/07/2017;LA CALERA;4.700774;-73.929328;Catalogo SIMMA
Deslizamiento;17/07/2017;CHOACHÍ;4.555389;-73.914428;Catalogo SIMMA
Deslizamiento;14/07/2017;FÓMEQUE;4.528796;-73.79624;Catalogo SIMMA
Caida;12/07/2017;QUETAME;4.308778;-73.861806;Catalogo SIMMA
Deslizamiento;12/07/2017;GUAYABETAL;4.231892;-73.835542;Catalogo SIMMA
Flujo;10/07/2017;GUAYABETAL;4.201633;-73.785797;Catalogo SIMMA
Caida;7/07/2017;GUATAQUÍ;4.577385;-74.756986;Catalogo SIMMA
Caida;7/07/2017;GUAYABETAL;4.198889;-73.7775;Catalogo SIMMA
Deslizamiento;27/06/2017;GUATAVITA;4.911489;-73.786581;Catalogo SIMMA
Caida;24/06/2017;GUAYABETAL;4.198889;-73.777756;Catalogo SIMMA
Deslizamiento;23/06/2017;GUAYABETAL;4.231892;-73.835542;Catalogo SIMMA
Deslizamiento;19/06/2017;TOCAIMA;4.452338;-74.64835;Catalogo SIMMA
Deslizamiento;17/06/2017;FÓMEQUE;4.528796;-73.79624;Catalogo SIMMA
Deslizamiento;14/06/2017;SOACHA;4.570444;-74.180417;Catalogo SIMMA
Deslizamiento;14/06/2017;LA CALERA;4.670644;-73.996944;Catalogo SIMMA
Deslizamiento;7/06/2017;MEDINA;4.484384;-73.406286;Catalogo SIMMA
Deslizamiento;4/06/2017;LA PALMA;5.332686;-74.408385;Catalogo SIMMA
Caida;23/05/2017;GUADUAS;5.113056;-74.634014;Catalogo SIMMA
Deslizamiento;18/05/2017;CAPARRAPÍ;5.381363;-74.521213;Catalogo SIMMA
Deslizamiento;16/05/2017;SOACHA;4.582054;-74.240287;Catalogo SIMMA
Deslizamiento;16/05/2017;GUADUAS;5.173462;-74.640093;Catalogo SIMMA
Deslizamiento;16/05/2017;GUADUAS;5.173462;-74.640093;Catalogo SIMMA
Deslizamiento;16/05/2017;ANAPOIMA;4.559934;-74.525352;Catalogo SIMMA
Deslizamiento;14/05/2017;TOCANCIPÁ;4.968607;-73.92877;Catalogo SIMMA
Deslizamiento;13/05/2017;GACHALÁ;4.65528;-73.510322;Catalogo SIMMA
Deslizamiento;13/05/2017;UNE;4.244462;-74.111929;Catalogo SIMMA
Deslizamiento;13/05/2017;UNE;4.244462;-74.111929;Catalogo SIMMA
Deslizamiento;13/05/2017;UBALÁ;4.803592;-73.476857;Catalogo SIMMA
Deslizamiento;12/05/2017;BELTRÁN;4.791379;-74.715042;Catalogo SIMMA
Deslizamiento;6/05/2017;CAPARRAPÍ;5.381363;-74.521213;Catalogo SIMMA
Deslizamiento;6/05/2017;NILO;4.294678;-74.614964;Catalogo SIMMA
Deslizamiento;6/05/2017;QUETAME;4.3348;-73.852229;Catalogo SIMMA
Deslizamiento;5/05/2017;GUAYABETAL;4.234347;-73.820183;Catalogo SIMMA
Deslizamiento;3/05/2017;TOPAIPÍ;5.355857;-74.289856;Catalogo SIMMA
Deslizamiento;3/05/2017;TOPAIPÍ;5.355857;-74.289856;Catalogo SIMMA
Deslizamiento;21/04/2017;CAPARRAPÍ;5.381363;-74.521213;Catalogo SIMMA
Deslizamiento;21/04/2017;CAPARRAPÍ;5.381363;-74.521213;Catalogo SIMMA
Deslizamiento;21/04/2017;SASAIMA;4.946742;-74.41213;Catalogo SIMMA
Deslizamiento;21/04/2017;VILLETA;5.011604;-74.488031;Catalogo SIMMA
Deslizamiento;21/04/2017;SASAIMA;4.946742;-74.41213;Catalogo SIMMA
Deslizamiento;21/04/2017;VILLETA;5.011604;-74.488031;Catalogo SIMMA
Deslizamiento;20/04/2017;NOCAIMA;5.07358;-74.384973;Catalogo SIMMA
Deslizamiento;20/04/2017;NOCAIMA;5.07358;-74.384973;Catalogo SIMMA
Deslizamiento;15/04/2017;LA MESA;4.651062;-74.47344;Catalogo SIMMA
Caida;15/04/2017;LA MESA;4.651062;-74.47344;Catalogo SIMMA
Deslizamiento;14/04/2017;CAPARRAPÍ;5.381363;-74.521213;Catalogo SIMMA
Deslizamiento;14/04/2017;TOPAIPÍ;5.355857;-74.289856;Catalogo SIMMA
Deslizamiento;14/04/2017;TOPAIPÍ;5.355857;-74.289856;Catalogo SIMMA
Caida;13/04/2017;JUNÍN;4.794722;-73.625556;Catalogo SIMMA
Deslizamiento;12/04/2017;SASAIMA;4.946742;-74.41213;Catalogo SIMMA
Deslizamiento;12/04/2017;SASAIMA;4.946742;-74.41213;Catalogo SIMMA
Deslizamiento;9/04/2017;FUSAGASUGÁ;4.318799;-74.383171;Catalogo SIMMA
Deslizamiento;9/04/2017;LA PALMA;5.332686;-74.408385;Catalogo SIMMA
Deslizamiento;9/04/2017;FUSAGASUGÁ;4.318799;-74.383171;Catalogo SIMMA
Deslizamiento;9/04/2017;LA PALMA;5.332686;-74.408385;Catalogo SIMMA
Deslizamiento;6/04/2017;SAN FRANCISCO;4.964227;-74.271981;Catalogo SIMMA
Deslizamiento;6/04/2017;SAN FRANCISCO;4.964227;-74.271981;Catalogo SIMMA
Deslizamiento;2/04/2017;LA PALMA;5.332686;-74.408385;Catalogo SIMMA
Deslizamiento;2/04/2017;LA PALMA;5.332686;-74.408385;Catalogo SIMMA
Deslizamiento;1/04/2017;PAIME;5.387513;-74.164115;Catalogo SIMMA
Deslizamiento;1/04/2017;ANAPOIMA;4.559934;-74.525352;Catalogo SIMMA
Deslizamiento;1/04/2017;PAIME;5.387513;-74.164115;Catalogo SIMMA
Deslizamiento;30/03/2017;LA VEGA;4.978521;-74.339398;Catalogo SIMMA
Deslizamiento;30/03/2017;PACHO;5.1684;-74.163115;Catalogo SIMMA
Deslizamiento;30/03/2017;PACHO;5.1684;-74.163115;Catalogo SIMMA
Deslizamiento;24/03/2017;VERGARA;5.121397;-74.341244;Catalogo SIMMA
Deslizamiento;22/03/2017;PACHO;5.191075;-74.203078;Catalogo SIMMA
Deslizamiento;18/03/2017;VIANÍ;4.880907;-74.549657;Catalogo SIMMA
Deslizamiento;15/03/2017;PANDI;4.176342;-74.473306;Catalogo SIMMA
Deslizamiento;15/03/2017;CHAGUANÍ;4.951631;-74.592236;Catalogo SIMMA
Deslizamiento;15/03/2017;VIANÍ;4.880907;-74.549657;Catalogo SIMMA
Deslizamiento;6/03/2017;LA PEÑA;5.202225;-74.40623;Catalogo SIMMA
Caida;2/03/2017;NEMOCÓN;5.135278;-73.842453;Catalogo SIMMA
Deslizamiento;2/03/2017;PACHO;5.127117;-74.157811;Catalogo SIMMA
Caida;2/02/2017;SAN CAYETANO;5.271375;-74.01345;Catalogo SIMMA
Caida;30/12/2016;ZIPAQUIRÁ;5.039419;-74.075811;Catalogo SIMMA
Caida;16/12/2016;MEDINA;4.503811;-73.540436;Catalogo SIMMA
Caida;15/12/2016;GUAYABETAL;4.19725;-73.756531;Catalogo SIMMA
Flujo;1/12/2016;GUAYABETAL;4.195558;-73.753142;Catalogo SIMMA
Caida;22/11/2016;PACHO;5.1928;-74.201111;Catalogo SIMMA
Deslizamiento;18/08/2016;GUAYABETAL;4.247787;-73.840785;Catalogo SIMMA
Deslizamiento;18/08/2016;GUAYABETAL;4.247787;-73.840785;Catalogo SIMMA
Caida;18/08/2016;GUAYABETAL;4.247787;-73.840785;Catalogo SIMMA
Caida;29/03/2016;QUETAME;4.324501;-73.86795;Catalogo SIMMA
Deslizamiento;15/02/2016;SUESCA;5.097931;-73.778556;Catalogo SIMMA
Caida;30/01/2016;RICAURTE;4.254385;-74.739334;Catalogo SIMMA
Deslizamiento;29/01/2016;GUAYABETAL;4.255925;-73.799106;Catalogo SIMMA
Caida;29/01/2016;GUAYABETAL;4.25405;-73.805269;Catalogo SIMMA
Deslizamiento;28/01/2016;GUAYABETAL;4.240489;-73.766136;Catalogo SIMMA
Caida;28/01/2016;QUETAME;4.308711;-73.862292;Catalogo SIMMA
Caida;28/01/2016;GUAYABETAL;4.254147;-73.791908;Catalogo SIMMA
Caida;28/01/2016;GUAYABETAL;4.259642;-73.805486;Catalogo SIMMA
Caida;28/01/2016;MACHETÁ;4.985936;-73.659533;Catalogo SIMMA
Caida;28/01/2016;JUNÍN;4.761328;-73.651862;Catalogo SIMMA
Deslizamiento;28/01/2016;JUNÍN;4.762349;-73.649856;Catalogo SIMMA
Caida;28/01/2016;GACHETÁ;4.873013;-73.637385;Catalogo SIMMA
Flujo;28/01/2016;GUAYABETAL;4.200519;-73.781658;Catalogo SIMMA
Flujo;28/01/2016;CHOCONTÁ;5.068731;-73.678478;Catalogo SIMMA
Deslizamiento;28/01/2016;GUAYABETAL;4.225962;-73.756755;Catalogo SIMMA
Caida;28/01/2016;GUAYABETAL;4.22026;-73.829129;Catalogo SIMMA
Caida;28/01/2016;GUAYABETAL;4.285167;-73.784703;Catalogo SIMMA
Caida;28/01/2016;GUAYABETAL;4.271292;-73.790061;Catalogo SIMMA
Deslizamiento;28/01/2016;GUAYABETAL;4.266292;-73.794033;Catalogo SIMMA
Caida;28/01/2016;CHOCONTÁ;5.038711;-73.692764;Catalogo SIMMA
Deslizamiento;28/01/2016;GUAYABETAL;4.231234;-73.761149;Catalogo SIMMA
Deslizamiento;28/01/2016;MACHETÁ;4.978986;-73.682839;Catalogo SIMMA
Flujo;28/01/2016;GUAYABETAL;4.267221;-73.838672;Catalogo SIMMA
Flujo;27/01/2016;CHOACHÍ;4.569039;-73.859108;Catalogo SIMMA
Flujo;27/01/2016;CHOACHÍ;4.591931;-73.90515;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.1803;-73.770292;Catalogo SIMMA
Deslizamiento;27/01/2016;CUCUNUBÁ;5.216806;-73.739544;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.172203;-73.783228;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.169689;-73.778231;Catalogo SIMMA
Caida;27/01/2016;SUESCA;5.213764;-73.741444;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.174867;-73.782789;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.172608;-73.787536;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.171386;-73.777475;Catalogo SIMMA
Caida;27/01/2016;CUCUNUBÁ;5.177531;-73.808597;Catalogo SIMMA
Caida;27/01/2016;TAUSA;5.166989;-73.97035;Catalogo SIMMA
Caida;27/01/2016;GUACHETÁ;5.396067;-73.715556;Catalogo SIMMA
Caida;27/01/2016;FÓMEQUE;4.447189;-73.807617;Catalogo SIMMA
Deslizamiento;27/01/2016;SUESCA;5.167375;-73.778747;Catalogo SIMMA
Caida;27/01/2016;LENGUAZAQUE;5.298111;-73.701844;Catalogo SIMMA
Caida;27/01/2016;SUESCA;5.161306;-73.78215;Catalogo SIMMA
Flujo;27/01/2016;FÓMEQUE;4.437731;-73.822703;Catalogo SIMMA
Deslizamiento;27/01/2016;FÓMEQUE;4.530822;-73.856931;Catalogo SIMMA
Caida;27/01/2016;CHOACHÍ;4.590203;-73.897131;Catalogo SIMMA
Deslizamiento;27/01/2016;FÓMEQUE;4.45005;-73.837539;Catalogo SIMMA
Caida;25/01/2016;JUNÍN;4.562064;-73.661369;Catalogo SIMMA
Caida;25/01/2016;JUNÍN;4.558469;-73.660917;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.119408;-74.038528;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.129944;-74.043615;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.131231;-73.994958;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.138211;-73.994783;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.13915;-73.998767;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.141635;-73.993834;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.143724;-73.985225;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.14584;-74.053367;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.153458;-74.000859;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.160373;-74.008966;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.164637;-74.068213;Catalogo SIMMA
Caida;22/01/2016;GUTIÉRREZ;4.174723;-74.007939;Catalogo SIMMA
Deslizamiento;22/01/2016;GUTIÉRREZ;4.230878;-73.996213;Catalogo SIMMA
Deslizamiento;22/01/2016;GUTIÉRREZ;4.295308;-74.036206;Catalogo SIMMA
Deslizamiento;22/01/2016;GUTIÉRREZ;4.093878;-74.040867;Catalogo SIMMA
Flujo;18/01/2016;CÁQUEZA;4.414339;-73.957314;Catalogo SIMMA
Caida;16/01/2016;MEDINA;4.457558;-73.573089;Catalogo SIMMA
Flujo;16/01/2016;MEDINA;4.502297;-73.555861;Catalogo SIMMA
Flujo;16/01/2016;MEDINA;4.485842;-73.569003;Catalogo SIMMA
Caida;16/01/2016;MEDINA;4.441775;-73.579442;Catalogo SIMMA
Caida;16/01/2016;MEDINA;4.469161;-73.561883;Catalogo SIMMA
Caida;15/01/2016;UBALÁ;4.814986;-73.509114;Catalogo SIMMA
Caida;15/01/2016;GAMA;4.721386;-73.592261;Catalogo SIMMA
Deslizamiento;15/01/2016;GAMA;4.673758;-73.573522;Catalogo SIMMA
Caida;15/01/2016;GAMA;4.72062;-73.581382;Catalogo SIMMA
Caida;15/01/2016;GACHALÁ;4.668611;-73.530794;Catalogo SIMMA
Caida;15/01/2016;GAMA;4.690429;-73.577142;Catalogo SIMMA
Deslizamiento;26/12/2015;GACHETÁ;4.844454;-73.562614;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.875234;-73.615537;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.873488;-73.618685;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.86814;-73.549674;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.87939;-73.616164;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.880706;-73.610973;Catalogo SIMMA
Deslizamiento;26/12/2015;MANTA;4.972336;-73.601222;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.889774;-73.626065;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.876941;-73.625765;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.872833;-73.625991;Catalogo SIMMA
Caida;26/12/2015;MANTA;4.954094;-73.570544;Catalogo SIMMA
Caida;26/12/2015;GACHETÁ;4.902339;-73.620403;Catalogo SIMMA
Deslizamiento;25/12/2015;LA PALMA;5.292199;-74.436555;Catalogo SIMMA
Deslizamiento;25/12/2015;CAPARRAPÍ;5.419443;-74.441225;Catalogo SIMMA
Caida;25/12/2015;CAPARRAPÍ;5.272475;-74.509159;Catalogo SIMMA
Caida;20/12/2015;LA VEGA;4.955331;-74.360506;Catalogo SIMMA
Flujo;20/12/2015;VIOTÁ;4.470719;-74.546735;Catalogo SIMMA
Flujo;20/12/2015;ANOLAIMA;4.791414;-74.513125;Catalogo SIMMA
Deslizamiento;20/12/2015;QUIPILE;4.699656;-74.525547;Catalogo SIMMA
Deslizamiento;19/12/2015;LA MESA;4.669986;-74.454681;Catalogo SIMMA
Deslizamiento;19/12/2015;ANOLAIMA;4.748058;-74.487331;Catalogo SIMMA
Caida;15/09/2015;UNE;4.421036;-73.993264;Catalogo SIMMA
Caida;4/08/2015;PAIME;5.442341;-74.104543;Catalogo SIMMA
Caida;4/08/2015;PAIME;5.440235;-74.10617;Catalogo SIMMA
Caida;4/08/2015;PAIME;5.436603;-74.101578;Catalogo SIMMA
Caida;4/08/2015;YACOPÍ;5.480375;-74.212533;Catalogo SIMMA
Caida;4/08/2015;YACOPÍ;5.477277;-74.220047;Catalogo SIMMA
Caida;23/07/2015;RICAURTE;4.250538;-74.743619;Catalogo SIMMA
Caida;16/07/2015;YACOPÍ;5.512968;-74.327756;Catalogo SIMMA
Deslizamiento;16/07/2015;YACOPÍ;5.551728;-74.323641;Catalogo SIMMA
Deslizamiento;16/07/2015;YACOPÍ;5.553424;-74.28627;Catalogo SIMMA
Caida;16/07/2015;GUADUAS;5.334311;-74.612952;Catalogo SIMMA
Caida;16/07/2015;GUADUAS;5.337991;-74.611204;Catalogo SIMMA
Caida;16/07/2015;YACOPÍ;5.540325;-74.297631;Catalogo SIMMA
Flujo;16/07/2015;YACOPÍ;5.472775;-74.380278;Catalogo SIMMA
Caida;16/07/2015;CAPARRAPÍ;5.462962;-74.566558;Catalogo SIMMA
Caida;16/07/2015;GUADUAS;5.340555;-74.599739;Catalogo SIMMA
Caida;16/07/2015;YACOPÍ;5.564262;-74.340495;Catalogo SIMMA
Caida;16/07/2015;GUADUAS;5.32343;-74.615319;Catalogo SIMMA
Flujo;15/07/2015;GUAYABETAL;4.199017;-73.776464;Catalogo SIMMA
Flujo;15/07/2015;GUAYABETAL;4.197908;-73.765481;Catalogo SIMMA
Flujo;15/07/2015;GUAYABETAL;4.197911;-73.764986;Catalogo SIMMA
Flujo;13/07/2015;GUAYABETAL;4.200436;-73.781658;Catalogo SIMMA
Caida;11/07/2015;MEDINA;4.637503;-73.459186;Catalogo SIMMA
Caida;20/06/2015;GUAYABETAL;4.204934;-73.772887;Catalogo SIMMA
Deslizamiento;21/03/2015;BOGOTÁ, D.C.;4.570556;-74.082222;Catalogo SIMMA
Flujo;21/03/2015;TIBACUY;4.320556;-74.483056;Catalogo SIMMA
Caida;15/01/2015;GACHALÁ;4.664586;-73.529794;Catalogo SIMMA
Caida;15/01/2015;GACHALÁ;4.627856;-73.534417;Catalogo SIMMA
Flujo;5/01/2015;PASCA;4.308326;-74.228391;Catalogo SIMMA
Caida;2/01/2015;LA VEGA;4.938956;-74.323261;Catalogo SIMMA
Caida;2/01/2015;EL COLEGIO;4.588366;-74.422763;Catalogo SIMMA
Deslizamiento;1/01/2015;SAN ANTONIO DE TEQUENDAMA;4.610728;-74.318203;Catalogo SIMMA
Caida;27/09/2014;CAPARRAPÍ;5.203317;-74.51597;Catalogo SIMMA
Caida;27/09/2014;ÚTICA;5.182197;-74.505369;Catalogo SIMMA
Deslizamiento;27/09/2014;CAPARRAPÍ;5.192474;-74.536891;Catalogo SIMMA
Caida;27/09/2014;GUADUAS;5.108468;-74.551778;Catalogo SIMMA
